날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2020-06-10 06,부산 중구,광복동,221112,.007,.4,.005,.038,44,27
2020-06-10 07,부산 중구,광복동,221112,.007,.5,.006,.035,50,31
2020-06-10 08,부산 중구,광복동,221112,.006,.4,.018,.031,56,24
2020-06-10 09,부산 중구,광복동,221112,.006,.4,.019,.028,38,17
2020-06-10 10,부산 중구,광복동,221112,.005,.3,.022,.017,41,23
2020-06-10 11,부산 중구,광복동,221112,.004,.3,.029,.014,16,8
2020-06-10 12,부산 중구,광복동,221112,,,,,22,10
2020-06-10 13,부산 중구,광복동,221112,.005,.3,.036,.015,16,10
2020-06-10 14,부산 중구,광복동,221112,.004,.3,.038,.013,18,8
2020-06-10 15,부산 중구,광복동,221112,.003,.3,.045,.006,15,6
2020-06-10 16,부산 중구,광복동,221112,.003,.3,.041,.009,8,8
2020-06-10 17,부산 중구,광복동,221112,.004,.3,.041,.012,9,10
2020-06-10 18,부산 중구,광복동,221112,.004,.3,.037,.015,20,8
2020-06-10 19,부산 중구,광복동,221112,.004,.3,.029,.021,20,16
2020-06-10 20,부산 중구,광복동,221112,.004,.4,.029,.023,22,18
2020-06-10 21,부산 중구,광복동,221112,.004,.4,.037,.016,21,22
2020-06-10 22,부산 중구,광복동,221112,.005,.4,.027,.022,40,31
2020-06-10 23,부산 중구,광복동,221112,.006,.4,.029,.02,43,19
2020-06-10 24,부산 중구,광복동,221112,.006,.4,.017,.028,43,25
2020-06-11 01,부산 중구,광복동,221112,.005,.3,.023,.02,48,30
2020-06-11 02,부산 중구,광복동,221112,.004,.3,.02,.018,47,31
2020-06-11 03,부산 중구,광복동,221112,.003,.3,.024,.013,43,30
2020-06-11 04,부산 중구,광복동,221112,.003,.3,.02,.009,31,29
2020-06-11 05,부산 중구,광복동,221112,.003,.2,.02,.007,15,9
2020-06-11 06,부산 중구,광복동,221112,.003,.2,.017,.008,12,9
2020-06-11 07,부산 중구,광복동,221112,.003,.3,.015,.01,6,8
2020-06-11 08,부산 중구,광복동,221112,.003,.3,.008,.016,2,2
2020-06-11 09,부산 중구,광복동,221112,.003,.3,.007,.017,2,2
2020-06-11 10,부산 중구,광복동,221112,.003,.3,.009,.019,10,
2020-06-11 11,부산 중구,광복동,221112,.004,.3,.012,.017,13,10
2020-06-11 12,부산 중구,광복동,221112,.005,.4,.016,.028,13,11
2020-06-11 13,부산 중구,광복동,221112,.006,.4,.032,.029,28,20
2020-06-11 14,부산 중구,광복동,221112,.005,.4,.055,.028,32,24
2020-06-11 15,부산 중구,광복동,221112,.005,.4,.056,.023,30,20
2020-06-11 16,부산 중구,광복동,221112,.004,.4,.048,.02,23,20
2020-06-11 17,부산 중구,광복동,221112,.004,.4,.047,.015,26,21
2020-06-11 18,부산 중구,광복동,221112,.004,.3,.027,.018,22,21
2020-06-11 19,부산 중구,광복동,221112,.004,.3,.008,.022,12,
2020-06-11 20,부산 중구,광복동,221112,.004,.3,.005,.022,20,11
2020-06-11 21,부산 중구,광복동,221112,.004,.3,.01,.02,16,
2020-06-11 22,부산 중구,광복동,221112,.004,.3,.008,.021,14,12
2020-06-11 23,부산 중구,광복동,221112,.004,.3,.009,.019,19,20
2020-06-11 24,부산 중구,광복동,221112,.004,.3,.007,.019,12,17
2020-06-12 01,부산 중구,광복동,221112,.004,.3,.005,.022,20,18
2020-06-12 02,부산 중구,광복동,221112,.004,.4,.006,.024,17,14
2020-06-12 03,부산 중구,광복동,221112,.004,.3,.005,.023,31,22
2020-06-12 04,부산 중구,광복동,221112,.004,.3,.004,.022,22,19
2020-06-12 05,부산 중구,광복동,221112,.004,.3,.011,.019,25,17
2020-06-12 06,부산 중구,광복동,221112,.003,.3,.017,.015,15,8
2020-06-12 07,부산 중구,광복동,221112,.003,.3,.007,.02,10,9
