날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2020-02-10 02,부산 중구,광복동,221112,.003,.3,.034,.006,14,8
2020-02-10 03,부산 중구,광복동,221112,.003,.3,.033,.007,17,8
2020-02-10 04,부산 중구,광복동,221112,.003,.3,.036,.006,22,11
2020-02-10 05,부산 중구,광복동,221112,.003,.3,.038,.005,20,13
2020-02-10 06,부산 중구,광복동,221112,.003,.4,.035,.008,20,16
2020-02-10 07,부산 중구,광복동,221112,.003,.4,.023,.018,26,13
2020-02-10 08,부산 중구,광복동,221112,.004,.5,.007,.033,37,22
2020-02-10 09,부산 중구,광복동,221112,.006,.5,.009,.033,43,25
2020-02-10 10,부산 중구,광복동,221112,.006,.5,.02,.023,39,29
2020-02-10 11,부산 중구,광복동,221112,.007,.6,.023,.021,43,22
2020-02-10 12,부산 중구,광복동,221112,.006,.6,.028,.018,51,38
2020-02-10 13,부산 중구,광복동,221112,.005,.6,.032,.016,58,45
2020-02-10 14,부산 중구,광복동,221112,.005,.6,.032,.017,59,46
2020-02-10 15,부산 중구,광복동,221112,.005,.6,.033,.018,64,47
2020-02-10 16,부산 중구,광복동,221112,.005,.6,.034,.018,67,53
2020-02-10 17,부산 중구,광복동,221112,,,,,65,53
2020-02-10 18,부산 중구,광복동,221112,.005,.7,.028,.026,69,53
2020-02-10 19,부산 중구,광복동,221112,.005,.8,.011,.043,74,58
2020-02-10 20,부산 중구,광복동,221112,.004,.8,.004,.048,81,57
2020-02-10 21,부산 중구,광복동,221112,.004,.8,.006,.047,86,57
2020-02-10 22,부산 중구,광복동,221112,.004,.8,.012,.037,86,56
2020-02-10 23,부산 중구,광복동,221112,.004,.7,.005,.039,79,50
2020-02-10 24,부산 중구,광복동,221112,.004,.8,.003,.043,64,45
2020-02-11 01,부산 중구,광복동,221112,.004,.8,.003,.043,66,44
2020-02-11 02,부산 중구,광복동,221112,.005,.8,.003,.043,62,44
2020-02-11 03,부산 중구,광복동,221112,.005,.8,.003,.045,72,47
2020-02-11 04,부산 중구,광복동,221112,.004,.7,.003,.041,67,42
2020-02-11 05,부산 중구,광복동,221112,.004,.6,.003,.038,58,42
2020-02-11 06,부산 중구,광복동,221112,.004,.7,.003,.038,52,43
2020-02-11 07,부산 중구,광복동,221112,.004,.7,.003,.045,56,50
2020-02-11 08,부산 중구,광복동,221112,.005,.7,.003,.046,65,45
2020-02-11 09,부산 중구,광복동,221112,.006,.7,.004,.05,68,48
2020-02-11 10,부산 중구,광복동,221112,.007,.7,.005,.052,84,52
2020-02-11 11,부산 중구,광복동,221112,.008,.6,.011,.054,101,55
2020-02-11 12,부산 중구,광복동,221112,.007,.5,.024,.034,82,50
2020-02-11 13,부산 중구,광복동,221112,.004,.5,.04,.013,62,45
2020-02-11 14,부산 중구,광복동,221112,.004,.5,.041,.012,53,41
2020-02-11 15,부산 중구,광복동,221112,.003,.4,.039,.014,52,36
2020-02-11 16,부산 중구,광복동,221112,.003,.4,.042,.013,50,36
2020-02-11 17,부산 중구,광복동,221112,.003,.4,.044,.013,49,31
2020-02-11 18,부산 중구,광복동,221112,.003,.5,.04,.016,45,33
