날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2020-10-16 05,부산 중구,광복동,221112,.002,.4,.03,.007,19,9
2020-10-16 06,부산 중구,광복동,221112,.003,.4,.029,.008,30,13
2020-10-16 07,부산 중구,광복동,221112,.003,.4,.023,.013,23,8
2020-10-16 08,부산 중구,광복동,221112,.003,.5,.026,.011,28,20
2020-10-16 09,부산 중구,광복동,221112,.002,.4,.025,.012,30,7
2020-10-16 10,부산 중구,광복동,221112,.002,.4,.019,.017,30,10
2020-10-16 11,부산 중구,광복동,221112,.003,.4,.028,.015,45,11
2020-10-16 12,부산 중구,광복동,221112,.003,.4,.019,.021,24,4
2020-10-16 13,부산 중구,광복동,221112,.003,.4,.028,.015,29,5
2020-10-16 14,부산 중구,광복동,221112,.002,.4,.029,.013,32,9
2020-10-16 15,부산 중구,광복동,221112,.002,.4,.025,.017,26,9
2020-10-16 16,부산 중구,광복동,221112,.003,.4,.02,.021,30,12
2020-10-16 17,부산 중구,광복동,221112,.002,.4,.018,.022,50,18
2020-10-16 18,부산 중구,광복동,221112,.002,.4,.021,.02,40,12
2020-10-16 19,부산 중구,광복동,221112,.002,.4,.017,.022,26,12
2020-10-16 20,부산 중구,광복동,221112,.002,.4,.009,.025,43,17
2020-10-16 21,부산 중구,광복동,221112,.003,.5,.008,.026,56,19
2020-10-16 22,부산 중구,광복동,221112,.003,.5,.008,.025,50,24
2020-10-16 23,부산 중구,광복동,221112,.003,.5,.012,.022,40,21
2020-10-16 24,부산 중구,광복동,221112,.003,.5,.016,.019,42,22
2020-10-17 01,부산 중구,광복동,221112,.003,.4,.015,.018,38,19
2020-10-17 02,부산 중구,광복동,221112,.002,.4,.016,.015,36,19
2020-10-17 03,부산 중구,광복동,221112,.002,.4,.016,.015,42,23
2020-10-17 04,부산 중구,광복동,221112,.002,.4,.018,.012,44,24
2020-10-17 05,부산 중구,광복동,221112,.003,.4,.018,.012,43,20
2020-10-17 06,부산 중구,광복동,221112,.003,.4,.029,.009,42,24
2020-10-17 07,부산 중구,광복동,221112,.002,.4,.032,.008,37,14
2020-10-17 08,부산 중구,광복동,221112,.003,.4,.026,.01,40,19
2020-10-17 09,부산 중구,광복동,221112,.003,.4,.028,.012,42,18
2020-10-17 10,부산 중구,광복동,221112,.003,.4,.027,.014,40,21
2020-10-17 11,부산 중구,광복동,221112,.003,.4,.031,.014,41,20
2020-10-17 12,부산 중구,광복동,221112,.003,.4,.041,.011,48,21
2020-10-17 13,부산 중구,광복동,221112,.003,.4,.054,.011,40,12
2020-10-17 14,부산 중구,광복동,221112,.004,.4,.068,.012,35,19
2020-10-17 15,부산 중구,광복동,221112,.004,.4,.067,.014,38,21
2020-10-17 16,부산 중구,광복동,221112,.003,.4,.069,.009,46,22
2020-10-17 17,부산 중구,광복동,221112,.003,.4,.064,.009,43,26
2020-10-17 18,부산 중구,광복동,221112,.003,.4,.056,.011,34,11
2020-10-17 19,부산 중구,광복동,221112,.003,.4,.051,.011,32,19
2020-10-17 20,부산 중구,광복동,221112,.003,.5,.037,.02,28,19
2020-10-17 21,부산 중구,광복동,221112,.003,.5,.04,.015,35,10
2020-10-17 22,부산 중구,광복동,221112,.003,.5,.034,.015,33,8
2020-10-17 23,부산 중구,광복동,221112,.003,.5,.033,.014,28,10
2020-10-17 24,부산 중구,광복동,221112,.002,.4,.037,.01,27,13
2020-10-18 01,부산 중구,광복동,221112,.002,.4,.037,.009,27,26
2020-10-18 02,부산 중구,광복동,221112,.002,.4,.036,.009,32,12
2020-10-18 03,부산 중구,광복동,221112,.003,.4,.037,.01,26,12
2020-10-18 04,부산 중구,광복동,221112,.004,.4,.042,.006,37,12
2020-10-18 05,부산 중구,광복동,221112,.004,.4,.042,.005,34,26
2020-10-18 06,부산 중구,광복동,221112,.004,.4,.042,.006,28,15
2020-10-18 07,부산 중구,광복동,221112,.003,.4,.042,.006,38,17
2020-10-18 08,부산 중구,광복동,221112,.003,.4,.036,.008,31,14
2020-10-18 09,부산 중구,광복동,221112,.003,.4,.039,.008,33,16
2020-10-18 10,부산 중구,광복동,221112,.003,.4,.042,.009,34,19
2020-10-18 11,부산 중구,광복동,221112,.003,.4,.049,.007,37,21
2020-10-18 12,부산 중구,광복동,221112,.003,.4,.053,.006,30,17
2020-10-18 13,부산 중구,광복동,221112,.003,.4,.053,.006,28,20
2020-10-18 14,부산 중구,광복동,221112,.003,.4,.052,.008,26,18
2020-10-18 15,부산 중구,광복동,221112,.003,.4,.06,.013,29,9
2020-10-18 16,부산 중구,광복동,221112,.003,.4,.067,.012,41,25
2020-10-18 17,부산 중구,광복동,221112,.003,.4,.073,.01,44,30
2020-10-18 18,부산 중구,광복동,221112,.003,.4,.07,.012,41,21
2020-10-18 19,부산 중구,광복동,221112,.003,.4,.067,.013,41,25
2020-10-18 20,부산 중구,광복동,221112,.004,.5,.062,.015,40,24
2020-10-18 21,부산 중구,광복동,221112,.003,.5,.046,.021,37,18
2020-10-18 22,부산 중구,광복동,221112,.003,.5,.053,.017,41,21
2020-10-18 23,부산 중구,광복동,221112,.003,.5,.05,.018,40,21
2020-10-18 24,부산 중구,광복동,221112,.003,.5,.052,.014,35,24
2020-10-19 01,부산 중구,광복동,221112,.003,.4,.054,.011,35,23
2020-10-19 02,부산 중구,광복동,221112,.003,.4,.05,.009,42,20
2020-10-19 03,부산 중구,광복동,221112,.003,.4,.046,.008,42,23
2020-10-19 04,부산 중구,광복동,221112,.003,.4,.045,.006,27,21
2020-10-19 05,부산 중구,광복동,221112,.003,.4,.042,.007,24,14
2020-10-19 06,부산 중구,광복동,221112,.003,.4,.041,.008,26,14
2020-10-19 07,부산 중구,광복동,221112,.003,.4,.038,.01,34,14
2020-10-19 08,부산 중구,광복동,221112,.003,.4,.038,.01,29,17
2020-10-19 09,부산 중구,광복동,221112,.003,.4,.035,.013,35,14
2020-10-19 10,부산 중구,광복동,221112,.003,.4,.027,.02,36,14
2020-10-19 11,부산 중구,광복동,221112,.003,.4,.032,.018,40,21
2020-10-19 12,부산 중구,광복동,221112,,,,,36,18
2020-10-19 13,부산 중구,광복동,221112,,,,,30,10
2020-10-19 14,부산 중구,광복동,221112,.003,.4,.045,.013,37,9
2020-10-19 15,부산 중구,광복동,221112,.003,.4,.047,.013,39,10
2020-10-19 16,부산 중구,광복동,221112,.003,.4,.047,.013,49,11
2020-10-19 17,부산 중구,광복동,221112,.003,.4,.045,.014,39,17
2020-10-19 18,부산 중구,광복동,221112,.003,.4,.042,.016,47,7
2020-10-19 19,부산 중구,광복동,221112,.003,.4,.04,.016,37,11
2020-10-19 20,부산 중구,광복동,221112,.003,.4,.037,.017,37,16
2020-10-19 21,부산 중구,광복동,221112,.003,.4,.042,.012,40,12
2020-10-19 22,부산 중구,광복동,221112,.003,.4,.04,.013,37,12
2020-10-19 23,부산 중구,광복동,221112,.004,.4,.037,.015,40,13
2020-10-19 24,부산 중구,광복동,221112,.004,.4,.041,.011,43,10
2020-10-20 01,부산 중구,광복동,221112,.004,.4,.042,.009,40,20
2020-10-20 02,부산 중구,광복동,221112,.004,.4,.039,.01,39,15
2020-10-20 03,부산 중구,광복동,221112,.004,.5,.023,.02,42,16
2020-10-20 04,부산 중구,광복동,221112,.004,.5,.016,.025,45,19
2020-10-20 05,부산 중구,광복동,221112,.004,.4,.019,.022,37,20
2020-10-20 06,부산 중구,광복동,221112,.003,.4,.014,.026,45,14
2020-10-20 07,부산 중구,광복동,221112,.003,.4,.013,.029,42,17
2020-10-20 08,부산 중구,광복동,221112,.003,.5,.009,.034,45,18
2020-10-20 09,부산 중구,광복동,221112,.003,.5,.026,.025,66,24
2020-10-20 10,부산 중구,광복동,221112,.003,.5,.037,.017,64,18
2020-10-20 11,부산 중구,광복동,221112,.004,.5,.044,.014,60,22
2020-10-20 12,부산 중구,광복동,221112,.004,.5,.055,.01,65,20
2020-10-20 13,부산 중구,광복동,221112,.003,.5,.057,.008,51,23
2020-10-20 14,부산 중구,광복동,221112,.003,.5,.057,.01,51,20
2020-10-20 15,부산 중구,광복동,221112,.003,.4,.056,.009,48,19
2020-10-20 16,부산 중구,광복동,221112,.003,.4,.052,.01,47,15
2020-10-20 17,부산 중구,광복동,221112,.003,.4,.049,.01,41,17
2020-10-20 18,부산 중구,광복동,221112,.003,.4,.045,.012,40,5
2020-10-20 19,부산 중구,광복동,221112,.003,.4,.035,.017,36,8
2020-10-20 20,부산 중구,광복동,221112,.003,.4,.032,.017,37,11
2020-10-20 21,부산 중구,광복동,221112,.003,.4,.033,.017,28,12
2020-10-20 22,부산 중구,광복동,221112,.003,.4,.035,.014,24,12
2020-10-20 23,부산 중구,광복동,221112,.003,.4,.032,.014,18,12
2020-10-20 24,부산 중구,광복동,221112,.003,.4,.034,.012,28,10
2020-10-21 01,부산 중구,광복동,221112,.003,.4,.04,.008,15,11
2020-10-21 02,부산 중구,광복동,221112,.003,.4,.035,.009,20,13
2020-10-21 03,부산 중구,광복동,221112,.003,.4,.034,.01,31,10
2020-10-21 04,부산 중구,광복동,221112,.004,.4,.032,.01,27,10
2020-10-21 05,부산 중구,광복동,221112,.004,.4,.034,.008,25,13
2020-10-21 06,부산 중구,광복동,221112,.004,.4,.032,.01,29,10
2020-10-21 07,부산 중구,광복동,221112,.003,.4,.024,.017,25,9
2020-10-21 08,부산 중구,광복동,221112,.003,.4,.013,.026,29,16
2020-10-21 09,부산 중구,광복동,221112,.003,.4,.012,.029,,10
2020-10-21 10,부산 중구,광복동,221112,.003,.4,.017,.027,38,12
2020-10-21 11,부산 중구,광복동,221112,.004,.4,.018,.028,37,17
2020-10-21 12,부산 중구,광복동,221112,.004,.4,.036,.016,44,15
2020-10-21 13,부산 중구,광복동,221112,.003,.4,.042,.014,31,18
2020-10-21 14,부산 중구,광복동,221112,.003,.4,.042,.015,33,11
2020-10-21 15,부산 중구,광복동,221112,.004,.4,.032,.023,35,12
2020-10-21 16,부산 중구,광복동,221112,.003,.4,.029,.022,44,20
2020-10-21 17,부산 중구,광복동,221112,.003,.5,.016,.032,54,22
2020-10-21 18,부산 중구,광복동,221112,.003,.5,.012,.033,56,25
2020-10-21 19,부산 중구,광복동,221112,.003,.5,.012,.032,49,29
2020-10-21 20,부산 중구,광복동,221112,.003,.5,.016,.025,48,29
2020-10-21 21,부산 중구,광복동,221112,.003,.5,.014,.024,49,28
2020-10-21 22,부산 중구,광복동,221112,.003,.5,.009,.025,43,28
2020-10-21 23,부산 중구,광복동,221112,.003,.4,.012,.023,37,25
2020-10-21 24,부산 중구,광복동,221112,.003,.4,.023,.014,26,19
2020-10-22 01,부산 중구,광복동,221112,.003,.4,.015,.016,27,21
2020-10-22 02,부산 중구,광복동,221112,.003,.4,.019,.012,24,21
2020-10-22 03,부산 중구,광복동,221112,.003,.4,.027,.008,13,2
2020-10-22 04,부산 중구,광복동,221112,.002,.4,.026,.009,13,7
2020-10-22 05,부산 중구,광복동,221112,.002,.4,.023,.01,13,12
2020-10-22 06,부산 중구,광복동,221112,.002,.4,.023,.01,13,
2020-10-22 07,부산 중구,광복동,221112,.002,.4,.019,.012,13,10
2020-10-22 08,부산 중구,광복동,221112,.002,.4,.012,.015,,10
2020-10-22 09,부산 중구,광복동,221112,.002,.4,.009,.017,,11
2020-10-22 10,부산 중구,광복동,221112,.002,.4,.009,.018,28,22
2020-10-22 11,부산 중구,광복동,221112,.002,.4,.01,.02,27,22
2020-10-22 12,부산 중구,광복동,221112,.003,.5,.012,.019,37,20
2020-10-22 13,부산 중구,광복동,221112,.003,.4,.017,.017,45,27
2020-10-22 14,부산 중구,광복동,221112,.003,.4,.021,.014,43,27
2020-10-22 15,부산 중구,광복동,221112,.003,.4,.023,.015,39,20
2020-10-22 16,부산 중구,광복동,221112,.003,.4,.025,.015,42,24
2020-10-22 17,부산 중구,광복동,221112,.003,.4,.025,.015,40,25
2020-10-22 18,부산 중구,광복동,221112,.002,.4,.023,.016,35,19
2020-10-22 19,부산 중구,광복동,221112,.003,.5,.018,.019,37,17
2020-10-22 20,부산 중구,광복동,221112,.003,.5,.015,.022,44,30
2020-10-22 21,부산 중구,광복동,221112,.003,.5,.015,.021,42,18
2020-10-22 22,부산 중구,광복동,221112,.003,.5,.029,.014,39,22
2020-10-22 23,부산 중구,광복동,221112,.002,.5,.034,.01,77,34
2020-10-22 24,부산 중구,광복동,221112,.002,.4,.033,.009,119,43
2020-10-23 01,부산 중구,광복동,221112,.002,.4,.035,.006,121,39
2020-10-23 02,부산 중구,광복동,221112,.003,.3,.035,.005,91,26
2020-10-23 03,부산 중구,광복동,221112,.003,.3,.035,.004,38,4
2020-10-23 04,부산 중구,광복동,221112,.002,.3,.034,.004,34,6
2020-10-23 05,부산 중구,광복동,221112,.002,.3,.033,.004,24,6
2020-10-23 06,부산 중구,광복동,221112,.002,.3,.031,.006,21,6
2020-10-23 07,부산 중구,광복동,221112,.002,.3,.029,.007,29,8
2020-10-23 08,부산 중구,광복동,221112,.002,.4,.025,.009,28,11
2020-10-23 09,부산 중구,광복동,221112,.003,.4,.026,.01,29,14
2020-10-23 10,부산 중구,광복동,221112,.002,.4,.029,.007,34,23
2020-10-23 11,부산 중구,광복동,221112,.003,.4,.03,.007,26,10
2020-10-23 12,부산 중구,광복동,221112,.003,.4,.032,.007,30,6
2020-10-23 13,부산 중구,광복동,221112,.003,.4,.035,.006,26,5
2020-10-23 14,부산 중구,광복동,221112,.003,.3,.038,.006,24,9
2020-10-23 15,부산 중구,광복동,221112,.003,.4,.039,.007,22,10
2020-10-23 16,부산 중구,광복동,221112,.003,.3,.04,.007,27,16
2020-10-23 17,부산 중구,광복동,221112,.003,.4,.038,.008,27,9
2020-10-23 18,부산 중구,광복동,221112,.002,.4,.035,.01,26,7
2020-10-23 19,부산 중구,광복동,221112,.002,.5,.017,.022,24,9
2020-10-23 20,부산 중구,광복동,221112,.003,.5,.009,.028,31,11
2020-10-23 21,부산 중구,광복동,221112,.003,.4,.015,.022,39,31
2020-10-23 22,부산 중구,광복동,221112,.003,.4,.02,.017,31,8
2020-10-23 23,부산 중구,광복동,221112,.003,.4,.021,.014,32,17
2020-10-23 24,부산 중구,광복동,221112,.002,.3,.026,.009,26,12
2020-10-24 01,부산 중구,광복동,221112,.002,.3,.029,.006,25,8
2020-10-24 02,부산 중구,광복동,221112,.002,.3,.029,.006,21,5
2020-10-24 03,부산 중구,광복동,221112,.002,.3,.03,.005,22,4
2020-10-24 04,부산 중구,광복동,221112,.002,.3,.03,.005,22,4
2020-10-24 05,부산 중구,광복동,221112,.002,.3,.031,.005,24,2
2020-10-24 06,부산 중구,광복동,221112,.002,.3,.029,.005,15,2
2020-10-24 07,부산 중구,광복동,221112,.003,.3,.028,.006,24,5
2020-10-24 08,부산 중구,광복동,221112,.003,.4,.025,.008,23,5
2020-10-24 09,부산 중구,광복동,221112,.003,.4,.025,.008,19,2
2020-10-24 10,부산 중구,광복동,221112,.003,.4,.026,.008,25,9
2020-10-24 11,부산 중구,광복동,221112,.003,.4,.03,.007,27,12
2020-10-24 12,부산 중구,광복동,221112,.003,.4,.035,.006,25,7
2020-10-24 13,부산 중구,광복동,221112,.003,.4,.037,.006,25,8
2020-10-24 14,부산 중구,광복동,221112,.003,.4,.04,.006,33,10
2020-10-24 15,부산 중구,광복동,221112,.003,.3,.041,.006,24,8
2020-10-24 16,부산 중구,광복동,221112,.002,.3,.041,.006,29,6
2020-10-24 17,부산 중구,광복동,221112,.002,.4,.038,.008,24,9
2020-10-24 18,부산 중구,광복동,221112,.002,.4,.037,.009,17,8
2020-10-24 19,부산 중구,광복동,221112,.003,.4,.032,.012,17,8
2020-10-24 20,부산 중구,광복동,221112,.003,.4,.034,.01,20,12
2020-10-24 21,부산 중구,광복동,221112,.003,.4,.034,.009,21,10
2020-10-24 22,부산 중구,광복동,221112,.003,.4,.033,.009,22,9
2020-10-24 23,부산 중구,광복동,221112,.003,.3,.031,.008,25,12
2020-10-24 24,부산 중구,광복동,221112,.002,.3,.033,.007,25,9
2020-10-25 01,부산 중구,광복동,221112,.002,.3,.036,.005,21,7
2020-10-25 02,부산 중구,광복동,221112,.002,.3,.035,.005,20,9
2020-10-25 03,부산 중구,광복동,221112,.003,.3,.036,.004,17,7
2020-10-25 04,부산 중구,광복동,221112,.003,.3,.038,.004,19,8
2020-10-25 05,부산 중구,광복동,221112,.003,.3,.033,.006,15,9
2020-10-25 06,부산 중구,광복동,221112,.003,.4,.035,.006,17,8
2020-10-25 07,부산 중구,광복동,221112,.003,.4,.032,.008,21,10
2020-10-25 08,부산 중구,광복동,221112,.003,.4,.031,.008,28,12
2020-10-25 09,부산 중구,광복동,221112,.003,.4,.035,.006,24,13
2020-10-25 10,부산 중구,광복동,221112,.003,.4,.038,.006,,14
2020-10-25 11,부산 중구,광복동,221112,.003,.4,.041,.006,,17
2020-10-25 12,부산 중구,광복동,221112,.003,.4,.044,.005,,9
2020-10-25 13,부산 중구,광복동,221112,.003,.4,.044,.005,38,12
2020-10-25 14,부산 중구,광복동,221112,.003,.4,.046,.005,24,13
2020-10-25 15,부산 중구,광복동,221112,.003,.4,.044,.009,24,18
2020-10-25 16,부산 중구,광복동,221112,.003,.4,.045,.01,27,12
2020-10-25 17,부산 중구,광복동,221112,.003,.4,.043,.011,30,18
2020-10-25 18,부산 중구,광복동,221112,.003,.5,.039,.014,26,9
2020-10-25 19,부산 중구,광복동,221112,.004,.5,.038,.016,35,18
2020-10-25 20,부산 중구,광복동,221112,.005,.6,.034,.018,39,17
2020-10-25 21,부산 중구,광복동,221112,.005,.7,.038,.017,37,21
2020-10-25 22,부산 중구,광복동,221112,.004,.6,.032,.018,43,18
2020-10-25 23,부산 중구,광복동,221112,.003,.5,.022,.021,39,23
2020-10-25 24,부산 중구,광복동,221112,.003,.4,.023,.016,35,18
2020-10-26 01,부산 중구,광복동,221112,.003,.4,.033,.01,32,19
2020-10-26 02,부산 중구,광복동,221112,.003,.3,.038,.007,30,10
2020-10-26 03,부산 중구,광복동,221112,.003,.3,.039,.006,27,11
2020-10-26 04,부산 중구,광복동,221112,.003,.3,.039,.006,24,10
2020-10-26 05,부산 중구,광복동,221112,.003,.3,.037,.007,27,18
2020-10-26 06,부산 중구,광복동,221112,.003,.4,.032,.01,24,8
2020-10-26 07,부산 중구,광복동,221112,.003,.4,.03,.012,31,9
2020-10-26 08,부산 중구,광복동,221112,.003,.4,.027,.014,29,12
2020-10-26 09,부산 중구,광복동,221112,.003,.4,.025,.016,30,14
2020-10-26 10,부산 중구,광복동,221112,.004,.4,.018,.022,31,15
2020-10-26 11,부산 중구,광복동,221112,.005,.5,.011,.034,42,18
2020-10-26 12,부산 중구,광복동,221112,.004,.4,.037,.021,49,23
2020-10-26 13,부산 중구,광복동,221112,.003,.4,.046,.014,39,13
2020-10-26 14,부산 중구,광복동,221112,.003,.4,.045,.016,33,15
2020-10-26 15,부산 중구,광복동,221112,.003,.4,.044,.017,37,19
2020-10-26 16,부산 중구,광복동,221112,.005,.4,.055,.018,39,16
2020-10-26 17,부산 중구,광복동,221112,.004,.4,.056,.016,36,22
2020-10-26 18,부산 중구,광복동,221112,.004,.4,.054,.018,37,18
2020-10-26 19,부산 중구,광복동,221112,.004,.5,.023,.035,36,23
2020-10-26 20,부산 중구,광복동,221112,.004,.6,.012,.045,44,28
2020-10-26 21,부산 중구,광복동,221112,.003,.5,.021,.037,46,22
2020-10-26 22,부산 중구,광복동,221112,.003,.5,.033,.027,43,23
2020-10-26 23,부산 중구,광복동,221112,.003,.5,.03,.029,44,27
2020-10-26 24,부산 중구,광복동,221112,.003,.5,.032,.023,50,24
2020-10-27 01,부산 중구,광복동,221112,.003,.4,.034,.019,35,23
2020-10-27 02,부산 중구,광복동,221112,.003,.5,.028,.021,32,15
2020-10-27 03,부산 중구,광복동,221112,.003,.5,.007,.039,38,18
2020-10-27 04,부산 중구,광복동,221112,.003,.5,.016,.033,38,23
2020-10-27 05,부산 중구,광복동,221112,.003,.5,.012,.034,43,27
2020-10-27 06,부산 중구,광복동,221112,.003,.5,.004,.039,46,18
2020-10-27 07,부산 중구,광복동,221112,.004,.5,.003,.039,48,29
2020-10-27 08,부산 중구,광복동,221112,.004,.6,.004,.041,58,25
2020-10-27 09,부산 중구,광복동,221112,.004,.6,.009,.046,63,31
2020-10-27 10,부산 중구,광복동,221112,.003,.4,.038,.021,75,30
2020-10-27 11,부산 중구,광복동,221112,.003,.5,.034,.023,52,25
2020-10-27 12,부산 중구,광복동,221112,.004,.5,.039,.024,52,28
2020-10-27 13,부산 중구,광복동,221112,.004,.5,.054,.022,64,27
2020-10-27 14,부산 중구,광복동,221112,.004,.4,.061,.019,65,39
2020-10-27 15,부산 중구,광복동,221112,.004,.4,.066,.019,70,39
2020-10-27 16,부산 중구,광복동,221112,,,,,77,43
2020-10-27 17,부산 중구,광복동,221112,,,,,62,32
2020-10-27 18,부산 중구,광복동,221112,.004,.5,.05,.026,57,24
2020-10-27 19,부산 중구,광복동,221112,.003,.6,.018,.042,50,35
2020-10-27 20,부산 중구,광복동,221112,.003,.5,.024,.036,57,27
2020-10-27 21,부산 중구,광복동,221112,.003,.6,.027,.034,59,33
2020-10-27 22,부산 중구,광복동,221112,.003,.6,.034,.029,57,32
2020-10-27 23,부산 중구,광복동,221112,.003,.5,.033,.029,77,38
2020-10-27 24,부산 중구,광복동,221112,.003,.5,.023,.032,61,29
2020-10-28 01,부산 중구,광복동,221112,.003,.5,.036,.021,55,31
2020-10-28 02,부산 중구,광복동,221112,.003,.4,.04,.016,52,32
2020-10-28 03,부산 중구,광복동,221112,.003,.4,.043,.012,67,33
2020-10-28 04,부산 중구,광복동,221112,.003,.4,.047,.009,63,46
2020-10-28 05,부산 중구,광복동,221112,.003,.4,.049,.009,67,39
2020-10-28 06,부산 중구,광복동,221112,.003,.5,.045,.011,71,40
2020-10-28 07,부산 중구,광복동,221112,.003,.5,.048,.012,77,46
2020-10-28 08,부산 중구,광복동,221112,.003,.5,.041,.017,73,43
2020-10-28 09,부산 중구,광복동,221112,.004,.6,.036,.025,85,48
2020-10-28 10,부산 중구,광복동,221112,.004,.6,.032,.028,95,50
2020-10-28 11,부산 중구,광복동,221112,.004,.6,.049,.019,89,45
2020-10-28 12,부산 중구,광복동,221112,.005,.6,.055,.019,97,46
2020-10-28 13,부산 중구,광복동,221112,.005,.6,.06,.016,99,52
2020-10-28 14,부산 중구,광복동,221112,.005,.6,.065,.017,104,52
2020-10-28 15,부산 중구,광복동,221112,.005,.6,.069,.018,107,54
2020-10-28 16,부산 중구,광복동,221112,.005,.6,.067,.021,111,52
2020-10-28 17,부산 중구,광복동,221112,.005,.6,.07,.018,101,56
2020-10-28 18,부산 중구,광복동,221112,.004,.6,.064,.018,92,44
2020-10-28 19,부산 중구,광복동,221112,.005,.7,.039,.033,94,48
2020-10-28 20,부산 중구,광복동,221112,.004,.7,.042,.026,103,58
2020-10-28 21,부산 중구,광복동,221112,.004,.7,.04,.025,97,52
2020-10-28 22,부산 중구,광복동,221112,.004,.6,.042,.02,90,53
2020-10-28 23,부산 중구,광복동,221112,.003,.5,.041,.016,90,57
2020-10-28 24,부산 중구,광복동,221112,.003,.5,.034,.018,80,43
2020-10-29 01,부산 중구,광복동,221112,.003,.5,.03,.019,70,40
2020-10-29 02,부산 중구,광복동,221112,.003,.5,.031,.016,69,41
2020-10-29 03,부산 중구,광복동,221112,.003,.4,.031,.012,64,34
2020-10-29 04,부산 중구,광복동,221112,.003,.4,.03,.01,51,21
2020-10-29 05,부산 중구,광복동,221112,.003,.4,.028,.01,40,23
2020-10-29 06,부산 중구,광복동,221112,.003,.4,.029,.008,35,18
2020-10-29 07,부산 중구,광복동,221112,.003,.4,.026,.01,31,14
2020-10-29 08,부산 중구,광복동,221112,.003,.4,.023,.013,33,14
2020-10-29 09,부산 중구,광복동,221112,.003,.4,.025,.013,37,12
2020-10-29 10,부산 중구,광복동,221112,.003,.4,.019,.018,32,12
2020-10-29 11,부산 중구,광복동,221112,.003,.4,.026,.017,41,14
2020-10-29 12,부산 중구,광복동,221112,.003,.4,.035,.016,50,18
2020-10-29 13,부산 중구,광복동,221112,.003,.4,.039,.016,56,20
2020-10-29 14,부산 중구,광복동,221112,.003,.4,.049,.011,55,21
2020-10-29 15,부산 중구,광복동,221112,.003,.4,.046,.011,42,11
2020-10-29 16,부산 중구,광복동,221112,.003,.4,.046,.011,41,21
2020-10-29 17,부산 중구,광복동,221112,.003,.4,.044,.012,44,21
2020-10-29 18,부산 중구,광복동,221112,.003,.4,.041,.013,42,21
2020-10-29 19,부산 중구,광복동,221112,.003,.4,.028,.019,44,17
2020-10-29 20,부산 중구,광복동,221112,.003,.4,.03,.014,37,12
2020-10-29 21,부산 중구,광복동,221112,.005,.4,.031,.016,37,11
2020-10-29 22,부산 중구,광복동,221112,.004,.4,.025,.017,34,16
2020-10-29 23,부산 중구,광복동,221112,.003,.4,.028,.014,50,25
2020-10-29 24,부산 중구,광복동,221112,.003,.4,.034,.009,51,15
2020-10-30 01,부산 중구,광복동,221112,.003,.4,.036,.008,42,12
2020-10-30 02,부산 중구,광복동,221112,.003,.4,.037,.007,37,12
2020-10-30 03,부산 중구,광복동,221112,.003,.4,.038,.006,37,10
2020-10-30 04,부산 중구,광복동,221112,.003,.4,.038,.006,27,10
2020-10-30 05,부산 중구,광복동,221112,.003,.4,.03,.009,30,11
2020-10-30 06,부산 중구,광복동,221112,.003,.4,.023,.015,27,10
2020-10-30 07,부산 중구,광복동,221112,.003,.4,.02,.018,31,11
2020-10-30 08,부산 중구,광복동,221112,.003,.4,.021,.016,34,12
2020-10-30 09,부산 중구,광복동,221112,.003,.4,.027,.012,29,12
2020-10-30 10,부산 중구,광복동,221112,.003,.4,.029,.011,29,9
2020-10-30 11,부산 중구,광복동,221112,.003,.3,.035,.007,37,9
2020-10-30 12,부산 중구,광복동,221112,.003,.4,.035,.008,31,9
2020-10-30 13,부산 중구,광복동,221112,.003,.4,.036,.009,37,7
2020-10-30 14,부산 중구,광복동,221112,.004,.3,.034,.012,39,8
2020-10-30 15,부산 중구,광복동,221112,.003,.3,.035,.011,47,6
2020-10-30 16,부산 중구,광복동,221112,.003,.3,.031,.013,35,6
2020-10-30 17,부산 중구,광복동,221112,.003,.3,.03,.013,36,10
2020-10-30 18,부산 중구,광복동,221112,.003,.3,.031,.013,32,9
2020-10-30 19,부산 중구,광복동,221112,.004,.4,.031,.013,30,8
2020-10-30 20,부산 중구,광복동,221112,.003,.4,.029,.013,20,10
2020-10-30 21,부산 중구,광복동,221112,.003,.4,.026,.012,28,11
2020-10-30 22,부산 중구,광복동,221112,.003,.3,.028,.011,23,9
2020-10-30 23,부산 중구,광복동,221112,.003,.3,.03,.009,24,7
2020-10-30 24,부산 중구,광복동,221112,.003,.3,.032,.007,27,9
2020-10-31 01,부산 중구,광복동,221112,.003,.3,.032,.007,27,5
2020-10-31 02,부산 중구,광복동,221112,.003,.3,.032,.006,20,6
2020-10-31 03,부산 중구,광복동,221112,.002,.3,.035,.005,18,8
2020-10-31 04,부산 중구,광복동,221112,.002,.3,.036,.005,22,5
2020-10-31 05,부산 중구,광복동,221112,.002,.3,.035,.005,16,4
2020-10-31 06,부산 중구,광복동,221112,.002,.3,.034,.005,15,2
2020-10-31 07,부산 중구,광복동,221112,.002,.3,.032,.007,17,2
2020-10-31 08,부산 중구,광복동,221112,.003,.3,.031,.008,19,
2020-10-31 09,부산 중구,광복동,221112,.002,.3,.031,.009,17,4
2020-10-31 10,부산 중구,광복동,221112,.002,.4,.027,.012,16,5
2020-10-31 11,부산 중구,광복동,221112,.002,.3,.031,.01,22,9
2020-10-31 12,부산 중구,광복동,221112,.002,.3,.034,.009,15,8
