,blueWins,blueTowerKills,blueFirstInhibitor,blueInhibitorKills,blueObjectDamageDealt,blueDeath,blueKills,blueDragonKills
9980,0,3,0,0,40373,25,13,1
9981,0,3,0,0,34152,28,18,0
9982,1,5,0,0,41389,5,26,2
9983,1,10,1,3,56856,28,28,1
9984,0,2,0,0,10407,37,17,0
9985,0,0,0,0,1373,26,11,0
9986,0,0,0,0,1195,45,37,0
9987,1,4,0,0,26354,12,26,1
9988,1,9,1,2,81733,12,32,2
9989,1,8,1,1,66749,16,31,3
9990,1,10,1,2,86362,42,38,3
9991,0,1,0,0,15730,41,31,1
9992,0,4,0,0,43620,31,25,1
9993,0,2,0,0,27161,56,22,1
9994,0,1,0,0,14903,32,9,0
9995,0,1,0,0,16434,32,24,0
9996,0,2,0,0,11454,27,17,0
9997,1,4,0,0,22675,10,22,1
9998,1,4,1,2,9830,46,56,0
9999,1,3,0,0,19828,8,25,0
10000,1,2,0,0,22402,23,17,0
10001,0,5,0,0,47726,31,30,2
10002,0,0,0,0,757,21,11,0
10003,1,4,0,0,55105,16,31,3
10004,1,4,1,3,10185,44,57,0
10005,1,2,0,0,4920,13,28,0
10006,0,0,0,0,5710,23,8,0
10007,0,2,0,0,11169,23,12,0
10008,1,9,1,2,77121,14,39,3
10009,1,9,1,2,62964,26,31,1
10010,1,10,1,2,63774,23,40,2
10011,0,0,0,0,7158,40,20,0
10012,0,5,1,1,60660,41,36,2
10013,1,9,1,1,58993,10,38,2
10014,0,0,0,0,6120,25,5,0
10015,0,4,0,0,30617,23,10,0
10016,1,11,1,3,50481,15,34,1
10017,0,1,0,0,23738,18,9,0
10018,1,7,1,1,69526,21,34,3
10019,1,9,1,1,28759,10,32,0
10020,1,8,1,1,33777,8,26,1
10021,0,0,0,0,14433,21,11,0
10022,0,2,0,0,17895,40,18,1
10023,0,4,0,0,35290,30,35,1
10024,1,8,1,1,66705,17,32,2
10025,1,7,0,1,34643,37,36,0
10026,1,3,0,0,42612,22,26,1
10027,0,3,0,0,26412,32,30,1
10028,1,4,0,1,10594,60,53,0
10029,0,2,0,0,21791,40,19,0
10030,1,5,0,0,55928,21,29,2
10031,0,2,0,0,38318,38,29,1
10032,1,10,1,2,60628,22,46,2
10033,0,5,0,0,47447,24,22,3
10034,0,0,0,0,1569,18,3,0
10035,1,7,1,1,35680,10,22,1
10036,0,4,0,0,28089,38,21,0
10037,1,11,1,3,82845,18,36,2
10038,1,8,1,1,55382,17,21,1
10039,1,2,0,0,17176,5,18,1
10040,1,5,0,0,35203,6,21,1
10041,1,8,0,1,61797,33,34,2
10042,1,9,1,1,82447,47,37,4
10043,1,9,1,1,56601,25,43,1
10044,1,7,1,1,53792,10,23,2
10045,1,2,0,0,16792,13,20,2
10046,0,1,0,0,30345,27,10,0
10047,1,9,1,1,67788,20,35,2
10048,1,10,0,2,106330,41,37,4
10049,1,7,1,1,40643,6,16,2
10050,0,3,0,0,26454,26,17,0
10051,1,8,1,1,69490,19,34,2
10052,1,8,1,1,75524,29,29,4
10053,1,4,0,0,47088,15,32,1
10054,0,0,0,0,10070,35,21,0
10055,0,1,0,0,12555,36,25,0
10056,1,8,1,1,54099,17,32,1
10057,1,6,1,1,62118,21,34,2
10058,0,2,0,0,16047,30,20,0
10059,0,3,0,0,37671,32,15,2
10060,1,4,1,1,8677,27,44,0
10061,1,4,0,0,19741,9,26,0
10062,0,5,0,0,22200,41,39,0
10063,0,0,0,0,15532,34,9,1
10064,0,0,0,0,12047,37,14,0
10065,1,9,1,2,32814,6,27,0
10066,1,10,1,2,87047,13,20,2
10067,0,0,0,0,23437,29,16,0
10068,1,4,0,1,9248,50,63,0
10069,0,2,0,0,27962,32,17,0
10070,0,0,0,0,15412,33,12,0
10071,1,2,0,0,21420,6,14,1
10072,1,1,0,0,7640,13,29,0
10073,0,3,0,0,29723,37,22,0
10074,0,7,1,1,93798,31,44,4
10075,1,4,0,0,22160,6,24,0
10076,0,0,0,0,10956,21,3,1
10077,0,0,0,0,4237,7,7,1
10078,1,6,0,0,29963,6,25,2
10079,1,3,0,0,26005,7,29,1
10080,0,9,1,3,104824,38,36,4
10081,1,9,1,2,100673,30,36,2
10082,1,1,0,0,11779,8,12,0
10083,0,0,0,0,13216,37,12,0
10084,0,0,0,0,9419,55,21,1
10085,0,2,0,0,32514,24,19,1
10086,0,4,1,1,32743,21,19,1
10087,0,1,0,0,8652,36,15,0
10088,0,1,0,0,15324,22,12,0
10089,0,2,0,0,14500,28,15,0
10090,1,8,1,1,73177,22,37,3
10091,0,0,0,0,4420,34,10,0
10092,1,6,0,0,79458,17,35,4
10093,0,0,0,0,2209,23,6,0
10094,0,0,0,0,0,48,17,0
10095,1,2,0,0,3073,13,21,0
10096,1,4,0,1,10095,45,62,0
10097,1,5,1,1,50792,10,14,1
10098,1,9,1,1,42195,9,32,1
10099,0,2,0,0,21032,22,9,0
10100,1,11,1,2,91653,22,48,3
10101,0,1,0,0,17418,34,17,1
10102,0,3,0,0,11268,20,11,0
10103,1,5,1,1,50342,17,27,1
10104,1,9,1,1,79055,14,30,4
10105,0,0,0,0,8118,18,6,1
10106,0,0,0,0,2654,14,10,0
10107,1,9,1,1,33222,8,37,1
10108,0,0,0,0,9672,30,5,0
10109,1,3,0,0,66718,25,27,1
10110,0,0,0,0,9852,48,19,0
10111,0,3,0,0,37676,45,25,1
10112,1,2,0,0,39181,34,36,1
10113,1,3,0,0,33330,4,12,1
10114,1,3,0,0,40488,20,31,3
10115,0,0,0,0,9101,25,7,0
10116,0,3,0,0,30824,40,21,0
10117,1,10,1,2,87775,16,43,2
10118,1,8,1,1,64316,15,31,0
10119,0,0,0,0,11744,42,24,1
10120,0,2,0,0,37908,29,18,1
10121,1,7,1,1,61246,26,40,1
10122,0,4,0,0,32622,27,22,2
10123,0,2,0,0,23165,24,10,1
10124,1,3,0,0,27735,3,18,1
10125,1,3,0,0,28219,5,16,2
10126,1,7,1,1,60046,20,29,2
10127,1,7,0,1,61752,30,38,3
10128,1,7,1,1,65950,23,27,4
10129,0,2,0,0,28334,42,21,0
10130,0,0,0,0,6773,36,18,0
10131,1,9,1,2,66877,29,44,4
10132,0,4,0,0,50266,23,24,1
10133,1,10,1,2,84964,23,42,2
10134,0,4,0,0,40806,32,17,2
10135,0,3,0,0,10922,36,15,0
10136,0,1,0,0,18979,38,26,0
10137,1,2,1,1,5305,16,24,0
10138,0,7,1,2,66692,32,19,0
10139,0,3,0,0,35497,28,17,1
10140,1,4,1,1,9660,40,53,0
10141,0,4,0,0,42160,20,14,1
10142,0,3,0,0,33074,24,17,0
10143,0,4,0,0,27327,39,26,0
10144,0,0,0,0,3196,38,10,0
10145,0,2,0,1,14014,50,32,0
10146,1,6,0,0,37390,27,37,2
10147,0,0,0,0,0,0,0,0
10148,0,0,0,0,11556,21,6,0
10149,1,4,1,2,9408,49,45,0
10150,1,4,0,0,14018,15,35,0
10151,0,1,0,0,20442,23,26,0
10152,0,0,0,0,8921,22,7,0
10153,0,3,0,0,10257,34,17,0
10154,0,1,0,0,12849,32,11,0
10155,1,6,1,1,57814,21,34,1
10156,0,4,0,0,36513,27,14,0
10157,1,3,0,0,42467,15,22,2
10158,0,0,0,0,11476,28,8,0
10159,1,4,1,1,9509,25,43,0
10160,1,4,0,0,59317,17,35,2
10161,1,2,0,0,18274,10,27,1
10162,1,4,0,0,25302,12,23,1
10163,1,9,1,2,67830,12,23,2
10164,1,4,1,2,9738,54,48,0
10165,1,7,1,1,55486,33,34,1
10166,0,2,0,0,22377,26,10,0
10167,0,0,0,0,2763,24,12,0
10168,0,2,1,2,4633,69,65,0
10169,0,4,0,0,36285,35,24,1
10170,1,4,1,2,9528,45,49,0
10171,1,1,0,0,16497,15,21,1
10172,0,2,0,0,32079,23,12,1
10173,0,7,1,1,55165,32,34,2
10174,1,9,1,1,102296,22,29,4
10175,1,9,1,2,60179,22,34,2
10176,1,4,0,0,56797,32,40,2
10177,1,9,1,2,72836,15,24,0
10178,0,3,0,0,26513,27,16,1
10179,0,2,0,0,27699,34,15,0
10180,0,4,0,2,9985,61,69,0
10181,0,0,0,0,3988,40,13,0
10182,0,6,0,0,62220,43,38,4
10183,1,2,0,0,24144,12,24,1
10184,0,4,0,0,58734,39,35,3
10185,1,10,1,2,53534,20,36,1
10186,0,2,0,0,25748,32,15,0
10187,0,2,0,0,40630,28,16,1
10188,1,4,0,0,55274,16,24,1
10189,1,3,0,0,22391,8,20,1
10190,0,4,0,0,21943,24,14,1
10191,1,10,1,3,78029,27,38,1
10192,0,0,0,0,1965,34,7,0
10193,0,1,0,0,17185,35,19,0
10194,1,5,0,0,45559,18,22,0
10195,0,2,0,0,47261,25,23,3
10196,1,9,1,2,76252,11,24,3
10197,0,4,0,0,47608,44,36,2
10198,0,1,0,0,16083,34,16,1
10199,1,8,1,1,49165,8,14,2
10200,0,1,0,0,9795,20,6,1
10201,0,6,0,0,82630,50,48,3
10202,0,4,0,0,45235,19,13,2
10203,1,3,0,0,67648,22,35,2
10204,1,2,0,0,36200,10,18,2
10205,0,5,1,1,60300,40,56,2
10206,1,4,0,0,24986,11,22,0
10207,1,7,1,1,55460,25,36,0
10208,1,2,1,1,4895,18,27,0
10209,0,0,0,0,3151,43,20,0
10210,1,4,1,2,9105,72,75,0
10211,0,0,0,0,16399,29,20,1
10212,0,3,0,0,36057,36,21,3
10213,1,3,0,0,34834,10,23,1
10214,0,3,0,0,41178,23,11,2
10215,0,2,0,0,32767,20,6,0
10216,1,11,1,3,63697,10,28,2
10217,1,6,1,1,57387,15,26,1
10218,1,10,1,2,47870,11,32,1
10219,1,9,1,1,61314,20,35,2
10220,1,8,1,1,43730,10,29,1
10221,0,2,0,0,28111,33,24,1
10222,1,8,1,1,43371,7,25,2
10223,1,7,1,1,53842,20,38,1
10224,0,5,0,0,41703,40,47,0
10225,0,0,0,0,2777,9,3,0
10226,0,2,0,0,28682,39,20,1
10227,1,7,0,1,82114,38,42,2
10228,1,10,1,1,92908,20,28,3
10229,1,5,0,0,53206,12,21,1
10230,1,10,1,2,69085,10,24,1
10231,0,1,0,0,14316,28,12,0
10232,1,10,1,2,74127,21,49,3
10233,0,1,0,0,49886,43,32,2
10234,0,3,0,2,8038,51,60,0
10235,0,2,0,0,14158,19,9,0
10236,1,5,0,0,62767,15,27,3
10237,0,2,0,0,20944,19,12,1
10238,0,2,0,0,21005,29,18,1
10239,0,0,0,0,10952,14,4,0
10240,1,4,0,0,26900,11,24,1
10241,1,8,1,1,47715,14,27,2
10242,0,4,0,0,25186,25,15,0
10243,0,1,0,0,24996,27,15,2
10244,0,4,0,0,52016,33,30,1
10245,0,0,0,0,4612,24,9,0
10246,0,0,0,0,4613,26,14,0
10247,1,4,0,0,35871,12,30,1
10248,0,3,0,0,27645,33,18,0
10249,0,0,0,0,6081,23,12,0
10250,1,8,1,1,59944,14,35,0
10251,1,4,1,1,9507,42,56,0
10252,1,8,1,1,47385,20,36,2
10253,1,9,1,1,45713,14,29,1
10254,1,9,1,2,71527,9,19,2
10255,0,2,0,2,4983,71,68,0
10256,1,4,1,2,10069,36,54,0
10257,1,9,1,3,69649,30,38,2
10258,0,1,0,0,35343,32,19,0
10259,0,5,1,1,72238,54,43,3
10260,1,6,0,0,44903,18,30,2
10261,0,1,0,0,12632,18,9,1
10262,1,4,1,1,7747,9,11,0
10263,0,0,0,0,3690,45,27,0
10264,1,9,0,1,55155,47,56,0
10265,1,8,1,1,81036,24,26,2
10266,0,3,0,1,9711,53,50,0
10267,0,3,0,2,7399,66,57,0
10268,0,1,0,0,7112,19,7,0
10269,1,8,1,1,58078,22,36,2
10270,0,2,0,0,21861,39,23,0
10271,0,0,0,0,3118,18,8,0
10272,0,3,0,0,33432,29,13,0
10273,1,10,1,1,87901,19,29,2
10274,1,7,1,1,66073,24,41,3
10275,0,4,1,1,33766,29,19,0
10276,0,2,0,0,24224,31,15,0
10277,1,8,1,1,61626,17,29,2
10278,0,2,0,0,28711,29,17,1
10279,1,4,1,2,6679,54,63,0
10280,1,3,0,0,26216,7,29,2
10281,1,2,0,0,21836,6,20,2
10282,1,5,0,0,27819,12,35,0
10283,0,7,1,1,118058,31,30,2
10284,0,3,0,0,23968,25,23,0
10285,0,3,0,0,31532,20,9,0
10286,1,7,0,0,67616,16,23,2
10287,0,3,0,0,21778,29,12,0
10288,1,8,1,1,75438,20,33,2
10289,1,9,1,2,55670,27,51,3
10290,0,0,0,0,4248,25,8,0
10291,1,9,1,2,55384,17,28,0
10292,0,5,0,0,82536,33,22,3
10293,0,0,0,0,17173,35,23,0
10294,1,9,1,1,77392,15,31,3
10295,1,7,0,1,95126,34,37,4
10296,0,2,0,0,27074,37,22,1
10297,0,2,0,0,20512,32,16,0
10298,1,4,1,2,8931,44,51,0
10299,1,9,1,2,58296,14,27,1
10300,0,0,0,0,716,52,13,0
10301,0,1,0,0,8338,21,18,0
10302,1,3,0,0,19587,10,23,0
10303,1,7,1,1,46885,10,32,1
10304,0,0,0,0,10019,40,18,0
10305,1,11,1,3,83413,20,44,3
10306,0,2,0,0,26004,32,20,1
10307,1,7,1,1,68641,24,35,2
10308,0,3,0,0,45514,41,25,1
10309,0,1,0,0,19147,34,12,0
10310,1,5,0,0,53176,9,23,1
10311,0,1,0,0,2578,50,34,0
10312,0,5,0,0,41477,45,37,3
10313,1,8,1,1,64058,32,33,2
10314,1,4,0,0,51523,13,26,3
10315,1,8,1,1,61579,17,46,2
10316,0,6,0,1,56839,17,15,2
10317,1,4,0,1,9947,29,42,0
10318,1,8,1,1,60421,21,24,0
10319,0,3,0,0,31538,25,21,0
10320,0,0,0,0,1285,9,4,0
10321,1,4,1,1,10629,42,49,0
10322,1,4,1,2,9852,64,60,0
10323,1,4,0,0,66455,18,32,3
10324,0,3,0,0,29533,34,23,2
10325,1,10,1,3,81830,12,28,4
10326,0,1,0,0,8771,23,3,0
10327,0,3,1,1,8429,55,48,0
10328,1,2,0,0,21649,10,16,0
10329,1,2,0,0,29262,9,21,2
10330,0,2,0,0,15776,40,27,0
10331,1,7,1,1,50210,14,25,1
10332,0,4,0,0,40350,26,18,1
10333,0,1,0,0,2669,35,19,0
10334,0,2,0,0,27771,41,27,1
10335,0,6,0,0,56510,33,34,0
10336,1,6,1,1,42812,20,34,0
10337,1,9,1,1,46936,42,38,2
10338,0,3,0,0,19396,23,9,0
10339,0,2,0,0,30390,30,19,1
10340,0,4,0,0,30021,22,8,0
10341,1,11,1,3,71144,14,17,1
10342,1,7,1,1,47865,10,27,1
10343,0,5,0,0,30302,32,12,1
10344,1,4,1,3,10531,64,63,0
10345,1,10,1,2,55953,38,44,3
10346,1,7,1,1,47080,8,26,1
10347,1,8,1,2,96999,28,36,4
10348,1,9,1,1,51796,14,27,2
10349,0,0,0,0,6037,26,17,0
10350,1,9,1,2,64585,23,41,4
10351,1,9,1,2,70847,20,30,2
10352,0,1,0,0,3090,50,49,0
10353,0,5,1,1,45360,38,29,0
10354,1,7,1,1,54904,17,23,1
10355,1,4,0,0,37360,19,35,1
10356,0,0,0,0,717,46,26,0
10357,1,8,1,1,73162,54,56,2
10358,0,5,0,0,46065,48,44,1
10359,0,1,0,0,21210,34,18,0
10360,1,6,1,1,62956,23,34,2
10361,1,5,0,0,61221,20,35,2
10362,0,3,1,1,8227,70,49,0
10363,0,3,0,0,18120,37,21,0
10364,1,10,1,2,64743,18,36,2
10365,0,1,0,0,16767,45,15,0
10366,0,0,0,0,1420,37,38,0
10367,0,0,0,0,5954,15,7,0
10368,0,0,0,0,8685,40,15,0
10369,0,3,0,0,19691,46,35,1
10370,1,11,1,1,100855,11,33,3
10371,0,2,0,0,15278,24,20,0
10372,1,10,1,3,80218,32,40,2
10373,0,2,0,0,33504,23,14,1
10374,0,2,0,0,17005,35,14,0
10375,0,3,0,0,25991,31,23,0
10376,0,1,0,0,1680,62,45,0
10377,0,0,0,0,6173,23,6,0
10378,0,2,0,0,22360,34,31,1
10379,1,10,1,2,66466,9,30,1
10380,0,0,0,0,5007,25,11,0
10381,0,1,0,0,13804,40,19,0
10382,1,9,1,1,59023,24,35,3
10383,0,3,0,1,7495,49,44,0
10384,1,8,1,1,73980,14,26,2
10385,0,0,0,0,1454,51,6,0
10386,1,10,1,1,40350,33,57,1
10387,0,2,0,0,30192,34,29,1
10388,0,0,0,0,3588,20,8,0
10389,0,1,0,0,2397,56,46,0
10390,0,5,0,0,24066,30,31,0
10391,0,0,0,0,1251,53,33,0
10392,1,5,0,0,54606,9,21,1
10393,1,8,1,1,62384,24,30,3
10394,0,0,0,0,2271,23,8,0
10395,1,4,0,0,33316,6,20,0
10396,1,8,0,0,75996,21,35,4
10397,1,7,1,2,50954,18,28,2
10398,0,0,0,0,4790,22,4,0
10399,1,4,0,0,34143,20,38,0
10400,0,3,0,0,22066,48,35,0
10401,0,3,0,0,38062,38,23,2
10402,0,0,0,0,506,46,29,0
10403,0,0,0,0,28312,28,13,2
10404,0,0,0,0,1560,40,5,0
10405,1,10,1,1,86146,11,21,1
10406,1,3,1,1,26681,24,33,0
10407,1,6,0,0,47086,6,16,1
10408,0,1,0,0,8636,13,10,1
10409,1,5,0,0,52108,7,23,3
10410,0,4,0,0,43960,33,22,3
10411,0,1,0,0,6987,23,9,0
10412,0,3,0,0,27740,36,17,1
10413,1,7,1,1,40931,22,33,0
10414,1,9,1,1,89618,24,54,2
10415,1,8,1,1,52889,15,37,1
10416,0,2,1,2,6670,61,76,0
10417,0,2,0,1,5053,60,47,0
10418,1,10,1,3,71891,31,43,1
10419,1,5,0,0,34877,8,33,2
10420,0,1,0,0,11859,33,13,0
10421,0,2,0,1,5177,66,73,0
10422,1,8,1,1,35450,9,19,0
10423,0,1,0,0,18621,19,8,1
10424,0,6,0,0,53264,32,24,2
10425,1,7,1,1,40182,9,32,2
10426,1,9,1,1,40046,14,42,1
10427,1,7,1,1,68917,26,39,2
10428,0,2,0,0,31676,32,18,2
10429,1,8,1,1,73942,17,28,3
10430,0,0,0,0,161,41,18,0
10431,1,4,0,0,50233,19,32,1
10432,0,2,0,0,10113,22,15,0
10433,1,4,0,1,10748,42,47,0
10434,1,7,1,1,65962,13,36,3
10435,1,4,0,3,8931,70,76,0
10436,0,1,0,0,19207,35,15,0
10437,0,4,0,0,39377,36,23,1
10438,0,0,0,0,5074,28,9,0
10439,1,6,0,0,51183,15,32,1
10440,0,3,0,0,18068,38,17,0
10441,0,2,0,0,9110,29,14,0
10442,0,0,0,0,7160,30,4,0
10443,1,9,1,1,76902,17,32,2
10444,1,6,0,0,55246,18,26,1
10445,1,4,1,3,10187,67,73,0
10446,1,5,0,0,71207,16,24,3
10447,1,6,0,0,56892,13,23,1
10448,1,4,0,2,9059,77,77,0
10449,0,0,0,0,16670,24,11,2
10450,1,3,0,0,30184,4,25,2
10451,1,10,1,3,125412,15,27,5
10452,0,4,0,0,45660,30,25,3
10453,0,7,1,1,52420,27,26,0
10454,0,3,0,0,23221,28,19,0
10455,1,4,1,3,10771,45,60,0
10456,0,2,0,0,38718,32,19,1
10457,1,7,1,1,34922,5,20,1
10458,1,8,1,1,76833,20,28,2
10459,0,5,1,1,53427,34,32,2
10460,1,4,0,0,51701,12,23,2
10461,1,10,1,2,74997,27,52,4
10462,0,3,0,0,24656,34,19,0
10463,1,4,1,2,9795,50,56,0
10464,0,4,0,0,42315,33,15,2
10465,1,9,1,1,74372,10,30,3
10466,1,7,1,1,38857,3,17,2
10467,0,1,0,0,15067,41,15,1
10468,1,8,1,2,87493,23,43,3
10469,1,7,1,1,52875,28,31,3
10470,1,5,1,1,46851,15,31,1
10471,0,4,0,0,46838,37,33,2
10472,0,2,0,0,21380,45,23,0
10473,1,8,1,1,48243,13,31,2
10474,0,1,0,0,11840,24,15,1
10475,1,7,1,1,69460,21,34,3
10476,1,8,1,1,54006,9,36,2
10477,0,6,0,0,39301,29,20,0
10478,1,10,1,2,81863,27,24,2
10479,1,6,0,0,39782,16,38,0
10480,0,2,0,0,13023,29,14,0
10481,1,5,1,1,42859,7,25,2
10482,1,5,0,0,31795,15,26,1
10483,0,4,0,0,31845,27,24,1
10484,1,6,1,1,36392,24,38,1
10485,0,3,0,0,29988,32,13,1
10486,1,8,1,1,69514,23,39,1
10487,1,7,1,1,40912,34,31,0
10488,1,8,1,1,47073,16,30,1
10489,1,9,1,1,62917,14,37,2
10490,0,0,0,0,16361,22,21,0
10491,1,3,0,0,41606,9,27,2
10492,1,0,0,0,3779,26,34,0
10493,0,4,0,2,7850,31,45,0
10494,1,5,0,0,45938,17,33,2
10495,1,3,0,0,53638,10,21,3
10496,1,1,0,0,28031,10,28,2
10497,0,0,0,0,0,34,14,0
10498,0,6,0,0,54053,32,9,0
10499,1,7,1,1,64716,29,40,2
10500,0,6,0,0,50628,27,29,2
10501,1,2,0,0,30848,5,16,1
10502,1,8,1,1,61297,22,34,1
10503,1,9,1,2,58067,18,35,2
10504,1,2,0,0,4829,27,45,0
10505,1,6,1,1,68110,25,27,1
10506,0,0,0,0,4709,31,7,0
10507,1,7,1,2,51726,15,28,2
10508,1,7,1,1,30843,8,26,1
10509,0,0,0,0,10294,32,11,0
10510,0,2,0,0,22043,43,24,0
10511,1,8,1,1,43103,14,31,1
10512,1,8,1,1,74345,33,38,3
10513,1,7,1,2,77446,9,27,2
10514,1,10,1,2,70318,13,19,1
10515,1,5,1,1,39636,6,24,2
10516,0,1,0,0,30898,35,22,0
10517,0,0,0,0,9666,23,13,0
10518,0,4,0,1,28914,32,14,0
10519,0,0,0,0,13308,34,12,0
10520,0,2,1,2,4622,60,64,0
10521,1,1,0,0,14534,7,16,1
10522,1,8,1,1,65874,13,35,2
10523,1,9,1,1,68951,23,42,3
10524,1,7,1,1,53764,21,44,1
10525,1,7,1,1,54688,20,29,3
10526,0,4,0,0,42505,34,29,1
10527,0,0,0,0,14075,22,10,0
10528,1,7,1,1,79711,21,38,3
10529,1,8,1,1,35950,5,15,2
10530,1,8,1,1,70512,14,33,3
10531,0,0,0,0,2044,32,13,1
10532,1,7,1,2,44342,26,41,2
10533,0,0,0,0,12522,39,20,0
10534,1,6,1,1,69622,19,31,2
10535,1,8,1,1,56727,27,32,0
10536,0,1,0,0,3404,60,46,0
10537,1,7,1,1,50657,8,18,2
10538,0,1,0,0,31732,29,16,0
10539,0,0,0,0,7453,22,5,0
10540,0,2,0,0,29124,29,21,0
10541,0,4,0,0,55747,43,28,3
10542,1,11,1,3,73014,12,32,1
10543,1,6,1,1,66132,29,35,3
10544,0,0,0,0,5781,23,12,0
10545,0,5,0,0,45065,29,26,1
10546,0,2,0,0,30152,35,15,1
10547,1,9,1,2,110841,24,47,4
10548,1,4,1,2,7086,34,50,0
10549,1,6,1,1,53499,10,19,3
10550,0,0,0,0,9237,22,8,1
10551,0,0,0,0,4347,20,6,0
10552,0,1,0,0,17547,32,8,1
10553,0,0,0,0,2987,25,10,0
10554,0,2,0,0,26170,31,12,1
10555,0,0,0,0,3470,29,6,0
10556,0,1,0,0,13447,24,15,0
10557,1,4,0,0,61935,12,29,3
10558,0,1,0,0,2284,47,39,0
10559,0,0,0,0,1008,46,45,0
10560,0,3,0,0,44079,26,18,2
10561,1,11,1,3,50939,14,33,2
10562,1,11,1,3,94104,23,27,1
10563,1,7,1,1,35313,3,36,0
10564,0,1,0,0,11514,33,13,0
10565,0,6,0,0,44963,32,30,2
10566,0,0,0,0,24254,33,19,3
10567,1,2,0,0,11783,3,17,0
10568,0,4,0,0,42967,39,29,1
10569,0,6,1,1,63709,32,43,2
10570,1,6,1,1,65471,26,29,2
10571,0,2,0,0,4982,43,33,0
10572,0,1,0,0,10236,28,6,0
10573,0,3,0,0,35921,31,19,2
10574,1,7,1,1,71826,20,33,2
10575,1,5,0,0,61742,15,37,2
10576,0,0,0,0,1173,43,25,0
10577,1,9,1,1,50657,11,31,2
10578,0,2,0,0,21055,32,16,1
10579,1,7,1,1,55725,16,38,2
10580,1,7,1,1,69608,13,39,2
10581,0,1,0,0,31577,21,10,0
10582,0,1,0,0,11306,16,8,0
10583,1,8,1,1,41695,15,25,1
10584,1,8,1,1,39035,29,37,0
10585,1,7,1,1,51113,10,29,2
10586,0,0,0,0,3185,21,10,0
10587,1,3,0,0,25936,8,18,1
10588,0,5,0,0,41764,33,19,1
10589,0,2,0,0,32738,20,12,1
10590,1,9,1,1,75581,20,43,3
10591,1,8,1,1,43024,19,44,2
10592,0,6,1,1,54044,34,31,1
10593,1,4,0,2,10587,60,60,0
10594,1,4,0,0,22167,10,19,0
10595,0,1,0,0,44162,40,30,2
10596,0,1,0,0,11103,11,12,0
10597,1,9,1,1,62700,26,36,2
10598,0,8,1,2,84254,36,36,4
10599,1,4,1,2,8810,43,46,0
10600,1,4,0,0,46419,12,31,3
10601,0,2,0,0,4422,52,41,0
10602,0,1,0,0,23084,35,14,0
10603,1,5,1,1,30097,7,20,1
10604,1,9,1,1,80094,17,26,3
10605,0,4,0,0,24737,19,13,1
10606,0,3,0,0,42515,34,26,2
10607,1,8,1,1,41564,14,35,2
10608,1,3,0,0,12969,14,33,0
10609,0,0,0,0,12481,26,10,0
10610,1,7,1,1,48757,25,26,1
10611,0,0,0,0,14058,46,21,0
10612,1,4,0,1,10534,51,50,0
10613,0,3,0,0,43223,41,31,1
10614,1,9,1,2,66268,11,30,3
10615,0,2,0,0,25569,36,22,1
10616,1,0,0,0,4785,6,12,0
10617,1,6,1,1,54058,24,24,1
10618,0,1,0,0,21840,23,10,1
10619,1,4,0,0,41797,26,39,0
10620,1,4,0,0,42714,18,29,1
10621,0,4,0,0,39612,24,20,2
10622,0,1,0,0,5762,28,9,0
10623,0,4,0,0,53700,40,33,2
10624,0,3,0,0,46095,31,26,3
10625,1,4,0,0,37665,9,20,2
10626,1,10,1,2,76429,16,29,2
10627,1,4,0,0,37992,16,30,1
10628,1,4,0,0,44911,14,23,2
10629,1,9,1,1,64861,26,56,3
10630,0,6,1,1,51290,61,51,2
10631,1,4,0,0,31886,8,21,1
10632,0,5,1,1,60888,33,33,2
10633,1,5,0,0,42016,8,31,2
10634,1,6,1,1,65942,15,26,3
10635,0,1,0,0,15238,23,11,0
10636,1,3,0,0,23050,8,29,2
10637,0,1,0,0,31512,30,18,1
10638,1,7,1,1,58872,29,33,3
10639,1,11,1,3,80394,32,48,2
10640,0,0,0,0,5003,39,20,1
10641,0,3,0,0,16908,32,13,0
10642,1,7,1,1,65524,16,31,1
10643,0,2,0,0,19356,29,17,0
10644,0,2,0,0,26664,19,11,1
10645,1,9,1,2,100767,16,27,3
10646,0,0,0,0,1035,44,45,0
10647,1,9,1,2,62871,28,33,2
10648,1,5,0,0,36517,6,21,1
10649,1,5,1,1,53556,33,35,2
10650,0,7,0,0,45210,25,18,1
10651,1,4,1,2,9084,44,54,0
10652,0,0,0,0,0,48,38,0
10653,1,4,0,1,10686,50,56,0
10654,0,3,0,0,38536,32,28,3
10655,0,1,0,0,10962,29,16,0
10656,0,0,0,0,5357,7,3,1
10657,1,7,1,1,64981,21,37,3
10658,0,2,0,0,19061,30,11,0
10659,1,4,0,0,15007,9,27,0
10660,1,7,0,0,75672,13,35,3
10661,0,0,0,0,3285,27,7,0
10662,1,5,0,0,47828,20,42,3
10663,1,3,0,0,26265,11,20,0
10664,1,9,1,1,62162,20,29,1
10665,1,2,0,0,13505,11,20,0
10666,1,2,0,0,3444,7,26,0
10667,0,0,0,0,3790,23,7,0
10668,1,9,1,1,66396,24,37,1
10669,1,9,1,2,60665,21,40,2
10670,0,0,0,0,16117,22,8,1
10671,0,0,0,0,3168,32,9,0
10672,0,0,0,0,28133,38,30,0
10673,0,3,0,0,34115,43,19,1
10674,0,1,0,0,15449,21,9,1
10675,0,4,0,0,59413,26,19,2
10676,1,7,0,1,94627,29,40,2
