날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2020-04-09 02,부산 중구,광복동,221112,.003,.3,.038,.007,22,12
2020-04-09 03,부산 중구,광복동,221112,.003,.3,.037,.007,24,12
2020-04-09 04,부산 중구,광복동,221112,.003,.3,.034,.007,22,16
2020-04-09 05,부산 중구,광복동,221112,.003,.3,.033,.007,26,10
2020-04-09 06,부산 중구,광복동,221112,.003,.3,.031,.008,26,12
2020-04-09 07,부산 중구,광복동,221112,.003,.3,.027,.009,27,14
2020-04-09 08,부산 중구,광복동,221112,.003,.3,.023,.012,35,19
2020-04-09 09,부산 중구,광복동,221112,.003,.3,.023,.014,35,25
2020-04-09 10,부산 중구,광복동,221112,.003,.3,.034,.01,45,26
2020-04-09 11,부산 중구,광복동,221112,.003,.2,.042,.007,46,21
2020-04-09 12,부산 중구,광복동,221112,.003,.2,.046,.006,57,25
2020-04-09 13,부산 중구,광복동,221112,,,,,49,20
2020-04-09 14,부산 중구,광복동,221112,,,,,57,27
2020-04-09 15,부산 중구,광복동,221112,.003,.4,.056,.009,55,26
2020-04-09 16,부산 중구,광복동,221112,.003,.4,.053,.011,53,29
2020-04-09 17,부산 중구,광복동,221112,.003,.4,.054,.008,64,30
2020-04-09 18,부산 중구,광복동,221112,.003,.4,.052,.009,42,21
2020-04-09 19,부산 중구,광복동,221112,.003,.4,.045,.013,38,13
2020-04-09 20,부산 중구,광복동,221112,.004,.4,.042,.014,37,21
2020-04-09 21,부산 중구,광복동,221112,.004,.4,.051,.013,39,16
2020-04-09 22,부산 중구,광복동,221112,.003,.4,.043,.011,49,31
2020-04-09 23,부산 중구,광복동,221112,.003,.4,.039,.01,46,18
2020-04-09 24,부산 중구,광복동,221112,.003,.4,.039,.009,40,22
2020-04-10 01,부산 중구,광복동,221112,.003,.4,.04,.006,34,20
2020-04-10 02,부산 중구,광복동,221112,.004,.4,.037,.007,28,15
2020-04-10 03,부산 중구,광복동,221112,.003,.4,.036,.006,24,13
2020-04-10 04,부산 중구,광복동,221112,.003,.4,.035,.007,23,12
2020-04-10 05,부산 중구,광복동,221112,.004,.3,.035,.006,20,10
2020-04-10 06,부산 중구,광복동,221112,.004,.3,.033,.007,22,16
2020-04-10 07,부산 중구,광복동,221112,.003,.3,.029,.01,15,10
2020-04-10 08,부산 중구,광복동,221112,.003,.4,.026,.013,9,9
2020-04-10 09,부산 중구,광복동,221112,.003,.4,.026,.013,17,7
2020-04-10 10,부산 중구,광복동,221112,.003,.4,.022,.016,17,9
2020-04-10 11,부산 중구,광복동,221112,.003,.4,.025,.015,22,11
2020-04-10 12,부산 중구,광복동,221112,.004,.4,.028,.013,22,6
2020-04-10 13,부산 중구,광복동,221112,.004,.3,.033,.011,19,6
