날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2020-07-14 11,부산 중구,광복동,221112,.003,.4,.015,.016,8,10
2020-07-14 12,부산 중구,광복동,221112,.003,.5,.014,.017,5,9
2020-07-14 13,부산 중구,광복동,221112,.003,.4,.021,.012,7,7
2020-07-14 14,부산 중구,광복동,221112,.003,.4,.02,.013,10,8
2020-07-14 15,부산 중구,광복동,221112,.003,.4,.019,.014,11,7
2020-07-14 16,부산 중구,광복동,221112,.003,.4,.01,.021,11,6
2020-07-14 17,부산 중구,광복동,221112,.003,.4,.008,.022,11,
2020-07-14 18,부산 중구,광복동,221112,.004,.4,.005,.024,10,7
2020-07-14 19,부산 중구,광복동,221112,.004,.4,.005,.026,14,7
2020-07-14 20,부산 중구,광복동,221112,.003,.5,.011,.02,13,10
2020-07-14 21,부산 중구,광복동,221112,.003,.5,.007,.021,15,10
2020-07-14 22,부산 중구,광복동,221112,.003,.5,.007,.02,11,
2020-07-14 23,부산 중구,광복동,221112,.003,.5,.01,.016,10,
2020-07-14 24,부산 중구,광복동,221112,.002,.4,.014,.013,9,5
2020-07-15 01,부산 중구,광복동,221112,.002,.4,.018,.008,9,6
2020-07-15 02,부산 중구,광복동,221112,.002,.3,.02,.006,7,9
2020-07-15 03,부산 중구,광복동,221112,.002,.3,.022,.005,,8
2020-07-15 04,부산 중구,광복동,221112,.002,.3,.021,.006,3,3
2020-07-15 05,부산 중구,광복동,221112,.002,.3,.02,.006,5,3
2020-07-15 06,부산 중구,광복동,221112,.002,.3,.018,.007,6,5
2020-07-15 07,부산 중구,광복동,221112,.002,.3,.015,.011,9,10
2020-07-15 08,부산 중구,광복동,221112,.002,.4,.011,.014,15,9
2020-07-15 09,부산 중구,광복동,221112,.003,.4,.01,.016,11,9
2020-07-15 10,부산 중구,광복동,221112,.004,.4,.012,.017,16,13
2020-07-15 11,부산 중구,광복동,221112,.003,.4,.018,.013,18,13
2020-07-15 12,부산 중구,광복동,221112,.003,.4,.018,.014,13,8
2020-07-15 13,부산 중구,광복동,221112,.004,.4,.019,.018,15,18
2020-07-15 14,부산 중구,광복동,221112,.004,.3,.014,.019,17,20
2020-07-15 15,부산 중구,광복동,221112,.004,.3,.019,.019,16,11
2020-07-15 16,부산 중구,광복동,221112,.003,.3,.024,.013,25,12
2020-07-15 17,부산 중구,광복동,221112,.003,.3,.019,.012,11,11
2020-07-15 18,부산 중구,광복동,221112,.003,.3,.013,.015,12,6
2020-07-15 19,부산 중구,광복동,221112,.003,.3,.016,.013,11,7
2020-07-15 20,부산 중구,광복동,221112,.003,.3,.012,.016,11,8
2020-07-15 21,부산 중구,광복동,221112,.005,.4,.012,.017,11,10
2020-07-15 22,부산 중구,광복동,221112,.008,.4,.01,.021,11,10
2020-07-15 23,부산 중구,광복동,221112,.006,.4,.008,.019,19,10
2020-07-15 24,부산 중구,광복동,221112,.005,.4,.006,.019,15,11
2020-07-16 01,부산 중구,광복동,221112,.007,.4,.012,.016,10,
2020-07-16 02,부산 중구,광복동,221112,.005,.4,.011,.014,18,10
2020-07-16 03,부산 중구,광복동,221112,.003,.4,.014,.009,18,7
