날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2020-09-10 19,부산 중구,광복동,221112,.003,.3,.04,.015,35,23
2020-09-10 20,부산 중구,광복동,221112,.003,.3,.042,.015,31,16
2020-09-10 21,부산 중구,광복동,221112,.003,.4,.026,.021,32,22
2020-09-10 22,부산 중구,광복동,221112,.003,.4,.01,.035,35,25
2020-09-10 23,부산 중구,광복동,221112,.004,.4,.004,.038,34,25
2020-09-10 24,부산 중구,광복동,221112,.004,.4,.014,.031,41,23
2020-09-11 01,부산 중구,광복동,221112,.004,.3,.013,.03,49,26
2020-09-11 02,부산 중구,광복동,221112,.004,.4,.023,.021,56,29
2020-09-11 03,부산 중구,광복동,221112,.004,.4,.028,.015,51,19
2020-09-11 04,부산 중구,광복동,221112,.004,.3,.019,.019,47,26
2020-09-11 05,부산 중구,광복동,221112,.004,.3,.026,.012,46,32
2020-09-11 06,부산 중구,광복동,221112,.005,.4,.023,.013,49,29
2020-09-11 07,부산 중구,광복동,221112,.004,.4,.023,.014,54,33
2020-09-11 08,부산 중구,광복동,221112,.005,.4,.017,.021,69,43
2020-09-11 09,부산 중구,광복동,221112,.004,.4,.023,.022,51,31
2020-09-11 10,부산 중구,광복동,221112,.003,.4,.024,.022,38,26
2020-09-11 11,부산 중구,광복동,221112,.003,.3,.037,.014,40,19
2020-09-11 12,부산 중구,광복동,221112,.003,.4,.037,.016,39,17
2020-09-11 13,부산 중구,광복동,221112,.004,.3,.04,.015,44,26
2020-09-11 14,부산 중구,광복동,221112,.003,.3,.043,.013,49,31
2020-09-11 15,부산 중구,광복동,221112,.003,.3,.037,.016,44,33
2020-09-11 16,부산 중구,광복동,221112,.003,.3,.037,.013,49,30
2020-09-11 17,부산 중구,광복동,221112,.002,.3,.035,.014,36,24
2020-09-11 18,부산 중구,광복동,221112,.002,.3,.04,.011,37,26
2020-09-11 19,부산 중구,광복동,221112,.002,.3,.039,.012,36,28
2020-09-11 20,부산 중구,광복동,221112,.003,.3,.034,.015,33,17
2020-09-11 21,부산 중구,광복동,221112,.003,.3,.036,.012,36,16
2020-09-11 22,부산 중구,광복동,221112,.003,.3,.036,.011,32,18
2020-09-11 23,부산 중구,광복동,221112,.003,.3,.038,.009,28,22
2020-09-11 24,부산 중구,광복동,221112,.002,.3,.037,.008,36,22
2020-09-12 01,부산 중구,광복동,221112,.002,.3,.039,.007,37,21
2020-09-12 02,부산 중구,광복동,221112,.003,.3,.042,.006,16,14
2020-09-12 03,부산 중구,광복동,221112,.002,.2,.042,.005,15,13
2020-09-12 04,부산 중구,광복동,221112,.002,.2,.044,.004,13,9
2020-09-12 05,부산 중구,광복동,221112,.002,.2,.045,.004,11,2
2020-09-12 06,부산 중구,광복동,221112,.002,.2,.044,.004,6,2
2020-09-12 07,부산 중구,광복동,221112,.002,.3,.041,.005,6,7
2020-09-12 08,부산 중구,광복동,221112,.002,.3,.042,.005,12,7
2020-09-12 09,부산 중구,광복동,221112,.002,.3,.04,.007,12,7
2020-09-12 10,부산 중구,광복동,221112,.002,.3,.041,.007,17,10
2020-09-12 11,부산 중구,광복동,221112,.002,.3,.045,.006,20,10
2020-09-12 12,부산 중구,광복동,221112,.002,.3,.046,.006,9,4
2020-09-12 13,부산 중구,광복동,221112,.002,.3,.047,.006,8,3
2020-09-12 14,부산 중구,광복동,221112,.002,.3,.048,.005,7,5
2020-09-12 15,부산 중구,광복동,221112,.002,.3,.046,.006,8,5
2020-09-12 16,부산 중구,광복동,221112,.002,.2,.049,.005,9,7
2020-09-12 17,부산 중구,광복동,221112,.002,.2,.047,.006,12,5
2020-09-12 18,부산 중구,광복동,221112,.002,.3,.043,.007,13,3
2020-09-12 19,부산 중구,광복동,221112,.002,.3,.042,.007,13,9
2020-09-12 20,부산 중구,광복동,221112,.002,.3,.038,.008,18,9
2020-09-12 21,부산 중구,광복동,221112,.002,.3,.036,.006,12,10
2020-09-12 22,부산 중구,광복동,221112,.002,.3,.038,.005,11,10
2020-09-12 23,부산 중구,광복동,221112,.002,.2,.037,.005,12,5
2020-09-12 24,부산 중구,광복동,221112,.002,.3,.035,.005,,4
2020-09-13 01,부산 중구,광복동,221112,.002,.2,.034,.004,22,8
2020-09-13 02,부산 중구,광복동,221112,.002,.2,.034,.004,22,11
2020-09-13 03,부산 중구,광복동,221112,.002,.3,.032,.004,13,10
2020-09-13 04,부산 중구,광복동,221112,.002,.3,.03,.004,10,7
2020-09-13 05,부산 중구,광복동,221112,.002,.3,.028,.005,10,6
2020-09-13 06,부산 중구,광복동,221112,.002,.3,.029,.004,13,10
2020-09-13 07,부산 중구,광복동,221112,.003,.3,.025,.005,14,9
2020-09-13 08,부산 중구,광복동,221112,.003,.3,.022,.006,16,9
2020-09-13 09,부산 중구,광복동,221112,.003,.3,.02,.008,14,8
2020-09-13 10,부산 중구,광복동,221112,.003,.3,.018,.009,20,8
2020-09-13 11,부산 중구,광복동,221112,.003,.3,.024,.008,19,8
2020-09-13 12,부산 중구,광복동,221112,.003,.3,.029,.007,13,8
2020-09-13 13,부산 중구,광복동,221112,.003,.2,.032,.006,20,9
2020-09-13 14,부산 중구,광복동,221112,.003,.2,.033,.006,23,10
2020-09-13 15,부산 중구,광복동,221112,.003,.2,.026,.009,23,9
2020-09-13 16,부산 중구,광복동,221112,.003,.2,.02,.012,17,12
2020-09-13 17,부산 중구,광복동,221112,.003,.2,.018,.013,22,9
