날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2020-08-12 05,부산 중구,광복동,221112,.003,.3,.01,.012,42,11
2020-08-12 06,부산 중구,광복동,221112,.003,.3,.012,.012,47,11
2020-08-12 07,부산 중구,광복동,221112,.003,.3,.014,.011,35,16
2020-08-12 08,부산 중구,광복동,221112,.003,.3,.016,.01,42,7
2020-08-12 09,부산 중구,광복동,221112,.003,.4,.017,.01,33,11
2020-08-12 10,부산 중구,광복동,221112,.003,.3,.018,.014,29,10
2020-08-12 11,부산 중구,광복동,221112,.002,.4,.018,.014,7,7
2020-08-12 12,부산 중구,광복동,221112,.003,.4,.014,.014,24,7
2020-08-12 13,부산 중구,광복동,221112,.003,.4,.015,.015,58,23
2020-08-12 14,부산 중구,광복동,221112,.003,.3,.019,.016,42,10
2020-08-12 15,부산 중구,광복동,221112,.002,.3,.019,.014,21,7
2020-08-12 16,부산 중구,광복동,221112,.002,.3,.022,.013,26,19
2020-08-12 17,부산 중구,광복동,221112,.002,.3,.022,.014,34,10
2020-08-12 18,부산 중구,광복동,221112,.003,.3,.023,.014,40,11
2020-08-12 19,부산 중구,광복동,221112,.003,.4,.016,.018,39,9
2020-08-12 20,부산 중구,광복동,221112,.002,.4,.014,.019,45,17
2020-08-12 21,부산 중구,광복동,221112,.003,.5,.01,.02,43,12
2020-08-12 22,부산 중구,광복동,221112,.003,.4,.011,.021,53,25
2020-08-12 23,부산 중구,광복동,221112,.003,.4,.011,.021,40,10
2020-08-12 24,부산 중구,광복동,221112,.003,.4,.016,.018,37,9
2020-08-13 01,부산 중구,광복동,221112,.003,.3,.016,.017,43,10
2020-08-13 02,부산 중구,광복동,221112,.003,.3,.022,.012,35,17
2020-08-13 03,부산 중구,광복동,221112,.003,.3,.023,.01,34,11
2020-08-13 04,부산 중구,광복동,221112,.003,.3,.025,.008,41,11
2020-08-13 05,부산 중구,광복동,221112,.003,.3,.024,.008,37,12
2020-08-13 06,부산 중구,광복동,221112,.003,.3,.012,.014,35,10
2020-08-13 07,부산 중구,광복동,221112,.003,.4,.01,.015,34,8
2020-08-13 08,부산 중구,광복동,221112,.003,.4,.011,.014,33,9
2020-08-13 09,부산 중구,광복동,221112,.003,.3,.015,.016,43,16
2020-08-13 10,부산 중구,광복동,221112,.003,.3,.019,.016,33,16
2020-08-13 11,부산 중구,광복동,221112,.003,.3,.02,.014,36,19
2020-08-13 12,부산 중구,광복동,221112,.003,.3,.02,.015,44,18
2020-08-13 13,부산 중구,광복동,221112,.003,.3,.028,.011,39,20
2020-08-13 14,부산 중구,광복동,221112,.002,.3,.029,.011,23,11
2020-08-13 15,부산 중구,광복동,221112,.002,.3,.03,.01,31,8
2020-08-13 16,부산 중구,광복동,221112,.002,.3,.03,.01,34,15
2020-08-13 17,부산 중구,광복동,221112,.002,.3,.03,.01,32,9
2020-08-13 18,부산 중구,광복동,221112,.002,.3,.029,.011,34,11
2020-08-13 19,부산 중구,광복동,221112,.002,.4,.027,.011,24,19
2020-08-13 20,부산 중구,광복동,221112,.002,.4,.027,.009,23,7
2020-08-13 21,부산 중구,광복동,221112,.002,.3,.024,.008,21,11
2020-08-13 22,부산 중구,광복동,221112,.002,.3,.023,.009,24,15
2020-08-13 23,부산 중구,광복동,221112,.002,.3,.02,.01,23,4
2020-08-13 24,부산 중구,광복동,221112,.002,.3,.022,.008,18,8
2020-08-14 01,부산 중구,광복동,221112,.002,.3,.02,.009,23,11
2020-08-14 02,부산 중구,광복동,221112,.002,.3,.021,.008,14,8
2020-08-14 03,부산 중구,광복동,221112,.002,.3,.022,.009,26,8
2020-08-14 04,부산 중구,광복동,221112,.002,.3,.019,.011,16,7
2020-08-14 05,부산 중구,광복동,221112,.002,.3,.02,.01,15,7
2020-08-14 06,부산 중구,광복동,221112,.002,.3,.021,.01,17,9
2020-08-14 07,부산 중구,광복동,221112,.003,.3,.015,.014,16,9
2020-08-14 08,부산 중구,광복동,221112,.003,.3,.015,.012,47,18
2020-08-14 09,부산 중구,광복동,221112,.003,.3,.016,.012,35,17
2020-08-14 10,부산 중구,광복동,221112,.003,.3,.02,.011,36,17
