날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2020-03-15 04,부산 중구,광복동,221112,.003,.4,.042,.005,46,19
2020-03-15 05,부산 중구,광복동,221112,.003,.4,.038,.007,45,22
2020-03-15 06,부산 중구,광복동,221112,.003,.4,.036,.007,48,25
2020-03-15 07,부산 중구,광복동,221112,.003,.4,.035,.006,36,18
2020-03-15 08,부산 중구,광복동,221112,.003,.4,.033,.007,40,12
2020-03-15 09,부산 중구,광복동,221112,.003,.4,.034,.007,44,12
2020-03-15 10,부산 중구,광복동,221112,.003,.4,.036,.006,43,17
2020-03-15 11,부산 중구,광복동,221112,.003,.4,.039,.005,43,16
2020-03-15 12,부산 중구,광복동,221112,.003,.4,.039,.006,31,17
2020-03-15 13,부산 중구,광복동,221112,.004,.4,.041,.006,34,14
2020-03-15 14,부산 중구,광복동,221112,.004,.4,.045,.006,30,15
2020-03-15 15,부산 중구,광복동,221112,.003,.4,.044,.006,37,16
2020-03-15 16,부산 중구,광복동,221112,.003,.4,.041,.005,44,16
2020-03-15 17,부산 중구,광복동,221112,.002,.4,.042,.005,38,16
2020-03-15 18,부산 중구,광복동,221112,.002,.3,.04,.005,30,15
2020-03-15 19,부산 중구,광복동,221112,.002,.3,.039,.005,28,10
2020-03-15 20,부산 중구,광복동,221112,.002,.3,.039,.005,22,4
2020-03-15 21,부산 중구,광복동,221112,.002,.3,.038,.005,26,2
2020-03-15 22,부산 중구,광복동,221112,.002,.3,.037,.005,23,3
2020-03-15 23,부산 중구,광복동,221112,.002,.3,.037,.004,15,3
2020-03-15 24,부산 중구,광복동,221112,.002,.3,.039,.004,12,3
2020-03-16 01,부산 중구,광복동,221112,.002,.3,.038,.003,11,4
