날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2020-11-10 19,부산 중구,광복동,221112,.003,.5,.015,.032,35,20
2020-11-10 20,부산 중구,광복동,221112,.003,.5,.012,.036,38,25
2020-11-10 21,부산 중구,광복동,221112,.003,.5,.018,.03,39,21
2020-11-10 22,부산 중구,광복동,221112,.003,.5,.02,.027,45,22
2020-11-10 23,부산 중구,광복동,221112,.003,.4,.018,.024,36,16
2020-11-10 24,부산 중구,광복동,221112,.003,.4,.019,.019,31,12
2020-11-11 01,부산 중구,광복동,221112,.003,.4,.022,.013,31,13
2020-11-11 02,부산 중구,광복동,221112,.003,.4,.02,.014,25,13
2020-11-11 03,부산 중구,광복동,221112,.003,.4,.022,.012,30,14
2020-11-11 04,부산 중구,광복동,221112,.003,.4,.022,.011,36,11
2020-11-11 05,부산 중구,광복동,221112,.003,.4,.022,.011,31,16
2020-11-11 06,부산 중구,광복동,221112,.003,.4,.017,.014,29,20
2020-11-11 07,부산 중구,광복동,221112,.003,.4,.008,.023,30,15
2020-11-11 08,부산 중구,광복동,221112,.004,.4,.006,.026,37,18
2020-11-11 09,부산 중구,광복동,221112,.003,.4,.014,.021,33,18
2020-11-11 10,부산 중구,광복동,221112,.003,.4,.017,.019,32,21
2020-11-11 11,부산 중구,광복동,221112,.003,.4,.018,.02,45,18
2020-11-11 12,부산 중구,광복동,221112,.004,.4,.021,.021,37,18
2020-11-11 13,부산 중구,광복동,221112,.004,.4,.029,.015,42,23
2020-11-11 14,부산 중구,광복동,221112,.003,.4,.04,.009,33,18
2020-11-11 15,부산 중구,광복동,221112,.003,.4,.039,.011,23,10
2020-11-11 16,부산 중구,광복동,221112,.003,.4,.038,.011,33,10
2020-11-11 17,부산 중구,광복동,221112,.003,.4,.033,.016,27,12
2020-11-11 18,부산 중구,광복동,221112,.003,.4,.028,.019,24,11
2020-11-11 19,부산 중구,광복동,221112,.003,.5,.021,.022,29,8
2020-11-11 20,부산 중구,광복동,221112,.003,.5,.026,.018,28,10
2020-11-11 21,부산 중구,광복동,221112,.003,.4,.03,.014,29,14
2020-11-11 22,부산 중구,광복동,221112,.003,.4,.032,.012,21,12
2020-11-11 23,부산 중구,광복동,221112,.003,.4,.027,.015,29,9
2020-11-11 24,부산 중구,광복동,221112,.003,.5,.01,.028,22,7
2020-11-12 01,부산 중구,광복동,221112,.003,.4,.011,.027,25,8
2020-11-12 02,부산 중구,광복동,221112,.003,.4,.006,.031,24,13
2020-11-12 03,부산 중구,광복동,221112,.003,.4,.011,.026,22,13
